[项目信息]
项目名称=广佛环线佛山西站至广州南站段（顺德段）建设项目
项目所在县区代码=440605
项目所在市县名称=佛山市顺德区
项目类别=铁路
项目投资额=114.8
开发用途=交通
总用地面积=80.0870
占用基本农田面积=0.3700
农用地面积=66.6738
耕地面积=48.6234
园地面积=0
林地面积=0
养殖水面面积=0
其他农用地面积=18.0504
带K地类面积=0
建设用地面积=13.0139
未利用地面积=0.3993
围填海面积=0
是否增减挂钩项目=否
是否属于增减挂钩中发展改革小城镇试点项目=否
是否属于建设用地指标调整项目=否
备注=                
[属性描述]
坐标系=80国家大地坐标系
几度分带=3
投影类型=高斯克吕格
计量单位=米
带号=38
精度=0.001
转换参数=,,,,,,
[地块坐标]
235,6.6272,1,广佛环线佛山西站至广州南站段（顺德段）项目用地地块一,面,F 49G 026083,,,@
227,1,2541535.28,38420337.69
228,1,2541534.92,38420335.72
229,1,2541530.43,38420311.13
230,1,2541530.07,38420309.16
231,1,2541522.98,38420276.02
7,3.7734,6,广佛环线佛山西站至广州南站段（顺德段）项目用地地块六,面,F49 G 025084,,,@
1,1,2541739.53,38420998.52
2,1,2541771.38,38421167.98
3,1,2541839.84,38421214.42
4,1,2541848.95,38421262.89
5,1,2541673.95,38421295.79
6,1,2541626.43,38421044.48
7,1,2541649.56,38421015.43
8,0.2803,7,广佛环线佛山西站至广州南站段（顺德段）项目用地地块七,面,F49 G 025082,,,@
1,1,2540926.38,38409901.95
2,1,2540901.60,38409901.80
3,1,2540901.60,38409901.80
4,1,2540902.31,38409787.05
5,1,2540902.31,38409787.05
6,1,2540926.38,38409787.19
7,1,2540926.38,38409787.19
8,1,2540926.38,38409901.95
8,0.1353,8,广佛环线佛山西站至广州南站段（顺德段）项目用地地块八,面,F49 G 025082,,,@
1,1,2540984.60,38409827.07
2,1,2540984.13,38409902.31
3,1,2540984.13,38409902.31
4,1,2540966.38,38409902.20
5,1,2540966.38,38409902.20
6,1,2540966.38,38409826.96
7,1,2540966.38,38409826.96
8,1,2540984.60,38409827.07
8,0.0929,9,广佛环线佛山西站至广州南站段（顺德段）项目用地地块九,面,F49 G 025082,,,@
1,1,2541044.09,38409995.61
2,1,2541044.01,38410009.81
3,1,2541044.01,38410009.81
4,1,2540986.89,38410009.82
5,1,2540986.89,38410009.82
6,1,2540972.23,38409995.16
7,1,2540972.23,38409995.16
8,1,2541044.09,38409995.61
8,0.0991,10,广佛环线佛山西站至广州南站段（顺德段）项目用地地块十,面,F49 G 025082,,,@
1,1,2540928.38,38410077.22
2,1,2540861.86,38410077.03
3,1,2540861.86,38410077.03
4,1,2540861.97,38410059.83
5,1,2540861.97,38410059.83
6,1,2540910.14,38410059.83
7,1,2540910.14,38410059.83
8,1,2540928.38,38410077.22
